EmployeeID,Department,Formation,Duree_jours,Date,Cout_USD
RSH-10051,operations,Leadership & Management,1,02-18-2023,500
RSH-10218,Operations,HR Policies,5,04-16-2021,1000
RSH-10218,Operations,Customer Relations,1,10-04-2023,$350
RSH-10256,operations,Data Analysis,5,03/07/2022,750.00
RSH-10098,Operations,Communication,3,07-10-2021,$1500
RSH-10098,operations,HR Policies,3,12/11/2023,$200
RSH-10059,Operations,Data Analysis,2,06-24-2022,200
RSH-10059,operations,Technical Skills,1,25/01/2022,$750
RSH-10234,IT,Leadership & Management,2,06/02/2022,1500.00
RSH-10234,IT,Data Analysis,3,06/12/2020,1500.00
RSH-10234,IT,HR Policies,3,2020/02/29,$350
RSH-10109,SALES,Communication,1,01-07-2020,$500
RSH-10125,operations,Project Management,2,02-21-2021,750.00
RSH-10097,Operations,HR Policies,3,16/08/2022,$1500
RSH-10097,Operations,Customer Relations,3,11-10-2023,1500
RSH-10097,operations,Project Management,5,06-28-2023,350
RSH-10129,Operations,Project Management,2,02-24-2021,750.00
RSH-10129,operations,HR Policies,1,2022/08/24,$350
RSH-10129,operations,Technical Skills,5,03-22-2020,350.00
RSH-10075,OPERATIONS,Onboarding,2,29/10/2020,$350
RSH-10075,OPERATIONS,Onboarding,1,2022/06/23,$500
RSH-10167,sales,Onboarding,3,2022/08/13,750
RSH-10195,Operations,Project Management,3,2023/07/18,$1500
RSH-10195,Operations,Customer Relations,3,2023/01/27,500
RSH-10195,Operations,Data Analysis,1,04-16-2023,500
RSH-10272,,HR Policies,1,09-09-2022,500
RSH-10272,sales,Communication,2,15/09/2023,1000
RSH-10248,operations,Excel & Reporting,5,2023/01/24,1 000
RSH-10201,Operations,Onboarding,3,10-21-2023,$200
RSH-10214,Operations,Communication,5,09-09-2020,$1000
RSH-10139,Operations,Communication,3,14/09/2023,350
RSH-10139,OPERATIONS,Security & Compliance,5,2022/10/03,1000
,OPERATIONS,Project Management,5,17/12/2020,1000
RSH-10227,Operations,Onboarding,5,2023/06/12,1000.00
RSH-10227,Operations,Communication,3,26/06/2020,750.00
RSH-10227,OPERATIONS,Leadership & Management,5,10-31-2020,200
RSH-10236,Operations,Excel & Reporting,2,2021/12/20,750
RSH-10236,OPERATIONS,Security & Compliance,2,09/10/2020,$350
RSH-10236,OPERATIONS,Technical Skills,5,21/06/2022,$750
RSH-10060,,HR Policies,5,16/07/2022,$1000
RSH-10034,OPERATIONS,Onboarding,3,11-01-2020,1 500
RSH-10156,IT,Project Management,3,06-11-2021,1 000
RSH-10156,IT,HR Policies,3,30/07/2023,500.00
RSH-10156,IT,Customer Relations,2,05-21-2022,1500
RSH-10036,Operations,Communication,1,2023/04/04,750
RSH-10036,operations,Data Analysis,3,19/08/2023,350
RSH-10036,OPERATIONS,HR Policies,3,2021/12/07,$750
RSH-10138,OPERATIONS,Onboarding,1,2023/01/16,1000.00
RSH-10244,Sales,Technical Skills,1,19/09/2020,350.00
RSH-10231,Sales,Security & Compliance,3,02/07/2021,750
RSH-10231,Sales,Communication,3,03-10-2023,200.00
RSH-10089,MANAGEMENT,Technical Skills,1,16/08/2022,1 500
RSH-10166,Operations,HR Policies,1,2021/10/26,750
RSH-10166,OPERATIONS,Project Management,3,09-20-2023,1500.00
RSH-10208,operations,Onboarding,3,2020/01/12,750
RSH-10208,OPERATIONS,Communication,3,2022/04/22,200
RSH-10176,Operations,Security & Compliance,3,2022/08/05,1 000
RSH-10176,operations,Technical Skills,2,18/01/2023,200
RSH-10176,Operations,Customer Relations,2,03-10-2023,350
RSH-10165,Sales,Onboarding,3,03-28-2020,$1500
RSH-10113,IT,Project Management,1,2021/07/06,500
RSH-10113,it,Project Management,5,06-21-2023,1 000
RSH-10113,IT,Communication,1,04-02-2020,$500
RSH-10092,operations,Leadership & Management,1,05-05-2020,350
RSH-10092,Operations,Data Analysis,1,12/07/2023,1500.00
RSH-10106,Operations,Data Analysis,5,08-22-2021,$500
RSH-10106,operations,Communication,2,24/05/2021,200
RSH-10106,Operations,Security & Compliance,3,09/03/2023,$1500
RSH-10052,Operations,Project Management,5,2023/04/14,1500
RSH-10038,admin,Leadership & Management,5,01/04/2023,$1000
RSH-10249,Operations,Security & Compliance,5,12-10-2023,350
RSH-10232,IT,Leadership & Management,2,03-20-2021,500
RSH-10087,Operations,Security & Compliance,3,07-15-2022,750
,Admin,Data Analysis,5,2022/05/13,500
RSH-10134,Admin,Excel & Reporting,2,09-17-2022,350.00
RSH-10134,admin,Communication,1,10-01-2021,500
RSH-10251,Operations,Leadership & Management,5,21/11/2022,500
RSH-10103,sales,Customer Relations,2,18/07/2023,500.00
RSH-10103,sales,Customer Relations,2,27/05/2021,1500
RSH-10103,Sales,Customer Relations,N/A,2022/09/29,750
RSH-10186,operations,HR Policies,2,06-28-2021,1500
RSH-10186,Operations,Data Analysis,3,2023/07/10,1000
RSH-10008,IT,Onboarding,1,23/05/2021,1 500
RSH-10008,it,Onboarding,1,13/11/2021,$1000
RSH-10008,it,Communication,3,01-18-2023,1 500
RSH-10096,Operations,Excel & Reporting,1,2023/06/16,750.00
RSH-10035,Operations,Leadership & Management,3,2022/02/24,1000
RSH-10035,OPERATIONS,Project Management,5,17/06/2023,200
RSH-10004,operations,Security & Compliance,3,08/09/2020,350
RSH-10191,OPERATIONS,Communication,3,02-20-2020,$500
RSH-10219,Operations,Communication,1,2023/07/24,1500.00
,Operations,Onboarding,3,08-16-2022,1500
RSH-10073,operations,Customer Relations,5,04-23-2021,$750
RSH-10279,Operations,Technical Skills,5,2022/01/14,750.00
RSH-10279,,Onboarding,1,10-16-2022,500
RSH-10279,OPERATIONS,Leadership & Management,1,2021/04/28,1000
RSH-10110,IT,Technical Skills,3,11-11-2021,$1000
RSH-10110,IT,Technical Skills,3,2020/06/19,1000
RSH-10110,IT,Security & Compliance,5,09/12/2022,750
RSH-10053,operations,Onboarding,3,2023/11/04,500.00
RSH-10053,Operations,Security & Compliance,5,20/12/2023,$350
RSH-10145,Operations,Security & Compliance,3,03-05-2023,$500
RSH-10145,Operations,Security & Compliance,5,05/09/2021,750
RSH-10145,operations,Project Management,2,11-05-2022,1000.00
RSH-10202,sales,Technical Skills,1,09/06/2021,1500.00
RSH-10202,sales,Technical Skills,2,09-20-2020,750.00
RSH-10128,operations,Communication,3,07-27-2023,$350
RSH-10128,operations,Technical Skills,2,01-31-2021,$500
RSH-10116,operations,Leadership & Management,5,24/02/2020,500
RSH-10116,operations,HR Policies,2,01-26-2020,1000
RSH-10116,operations,Communication,5,11-05-2022,200
RSH-10298,Operations,Customer Relations,1,09/05/2022,500
RSH-10298,Operations,Data Analysis,5,2020/08/26,200.00
RSH-10298,OPERATIONS,Excel & Reporting,1,2021/12/05,$500
RSH-10213,OPERATIONS,Security & Compliance,3,20/04/2023,1500.00
RSH-10213,OPERATIONS,Project Management,2,2021/02/07,350
RSH-10213,operations,Technical Skills,3,06-24-2022,200
RSH-10288,IT,Communication,5,2020/07/29,$1500
RSH-10025,Operations,HR Policies,3,2021/04/05,1500.00
RSH-10223,OPERATIONS,Excel & Reporting,5,17/01/2023,1500
RSH-10223,operations,Security & Compliance,2,17/06/2022,350
RSH-10223,operations,Project Management,5,2021/11/22,500
RSH-10151,IT,Leadership & Management,1,06-24-2023,1000.00
RSH-10151,IT,Data Analysis,3,2021/01/21,1500.00
RSH-10151,IT,Security & Compliance,1,2021/11/14,500
RSH-10254,Operations,Technical Skills,3,19/07/2023,200
RSH-10254,Operations,Data Analysis,3,03-19-2022,$350
RSH-10120,Operations,Security & Compliance,1,02/10/2022,350.00
RSH-10120,Operations,Leadership & Management,1,2021/08/28,1 500
RSH-10079,it,Excel & Reporting,1,07-15-2020,500.00
RSH-10079,IT,Excel & Reporting,3,11-07-2022,200.00
RSH-10079,IT,Leadership & Management,2,11-02-2022,1000.00
,OPERATIONS,Data Analysis,1,03-09-2023,350
RSH-10185,OPERATIONS,Project Management,2,14/03/2020,1000
RSH-10185,Operations,Technical Skills,5,2023/08/30,1 500
RSH-10063,Operations,Data Analysis,2,2020/12/04,1 000
RSH-10063,operations,Onboarding,2,07/07/2021,350
RSH-10063,Operations,Security & Compliance,3,08-30-2023,500
RSH-10037,Operations,Excel & Reporting,1,21/07/2021,$200
RSH-10104,OPERATIONS,Project Management,5,08-19-2020,$1500
RSH-10104,OPERATIONS,Excel & Reporting,2,07-10-2023,500.00
RSH-10303,Operations,Excel & Reporting,3,16/04/2023,$500
RSH-10078,OPERATIONS,Communication,1,06-14-2023,1500.00
RSH-10121,sales,Security & Compliance,2,07-23-2023,$750
RSH-10021,Operations,Security & Compliance,5,02/12/2021,200.00
RSH-10281,Operations,Excel & Reporting,1,15/06/2023,200.00
RSH-10281,OPERATIONS,Communication,5,08-25-2020,1500.00
RSH-10041,Sales,Leadership & Management,2,08-16-2020,500
RSH-10041,Sales,Project Management,3,01/09/2023,500
RSH-10041,Sales,Technical Skills,3,2021/02/24,750.00
RSH-10148,operations,HR Policies,1,03/09/2023,1 000
RSH-10148,Operations,Data Analysis,1,01/11/2022,500
RSH-10148,Operations,HR Policies,5,07-21-2020,750.00
RSH-10005,IT,Data Analysis,1,12-31-2022,$750
RSH-10259,IT,Data Analysis,2,01-14-2023,1000
RSH-10286,OPERATIONS,Excel & Reporting,2,2023/04/16,350
RSH-10297,OPERATIONS,Onboarding,1,19/02/2020,1 500
RSH-10297,Operations,HR Policies,5,11/06/2022,350
RSH-10297,OPERATIONS,Onboarding,3,19/02/2022,200
RSH-10171,operations,Onboarding,2,2023/02/28,350.00
RSH-10171,OPERATIONS,Customer Relations,2,2020/02/28,750
RSH-10171,operations,Project Management,5,10/08/2022,350
RSH-10032,Operations,HR Policies,2,26/11/2023,$200
RSH-10032,Operations,Excel & Reporting,3,2021/06/18,$500
RSH-10130,Operations,HR Policies,3,14/09/2021,1000
RSH-10130,Operations,Leadership & Management,2,2023/07/28,$200
RSH-10130,Operations,Leadership & Management,3,07/02/2021,1000.00
RSH-10217,OPERATIONS,Excel & Reporting,1,06-04-2020,200
RSH-10217,Operations,Excel & Reporting,5,11/09/2021,350
RSH-10016,IT,Project Management,2,2020/03/02,1500
RSH-10016,IT,Technical Skills,2,04-23-2023,$200
RSH-10016,it,Customer Relations,3,2023/01/23,200
RSH-10050,Operations,Onboarding,2,04-21-2023,200
RSH-10164,Operations,Excel & Reporting,2,02/02/2020,200
RSH-10164,operations,Onboarding,1,01-04-2020,1500.00
RSH-10124,sales,Onboarding,5,2021/06/17,200
RSH-10124,Sales,Security & Compliance,2,05-19-2022,200
RSH-10124,Sales,Security & Compliance,3,15/03/2020,500
RSH-10239,,HR Policies,3,2022/08/18,1 000
RSH-10152,OPERATIONS,Technical Skills,3,14/02/2021,1000
RSH-10152,Operations,HR Policies,3,2023/09/21,200.00
RSH-10152,Operations,Leadership & Management,1,05/04/2023,200
RSH-10140,Sales,Data Analysis,3,2023/10/14,1500
RSH-10140,sales,Excel & Reporting,3,2020/09/06,200
RSH-10140,sales,Communication,2,2020/06/09,1 000
RSH-10058,Operations,Data Analysis,3,12-29-2020,500
RSH-10224,Operations,Data Analysis,2,05-05-2023,1500.00
RSH-10047,operations,Onboarding,3,02-21-2023,1 000
RSH-10285,operations,Onboarding,3,23/01/2021,$750
RSH-10285,operations,Customer Relations,3,12-17-2020,1000.00
RSH-10285,OPERATIONS,Excel & Reporting,5,2021/08/30,200
RSH-10020,Operations,Communication,3,08-20-2023,$1000
RSH-10020,Operations,Data Analysis,3,26/07/2021,750
RSH-10020,Operations,Onboarding,3,2021/08/29,1000.00
RSH-10149,IT,Onboarding,3,12-29-2023,500
RSH-10149,IT,Project Management,1,01-14-2023,$500
RSH-10149,it,Customer Relations,1,12/05/2023,350.00
RSH-10086,IT,Excel & Reporting,2,19/05/2021,1000
RSH-10054,operations,Communication,2,11-23-2023,200
RSH-10054,Operations,Project Management,2,10-13-2020,200.00
RSH-10222,it,Security & Compliance,1,04-01-2021,$200
RSH-10126,IT,Excel & Reporting,2,29/03/2020,$350
RSH-10126,it,HR Policies,1,2022/04/07,1500
RSH-10295,Operations,Technical Skills,3,04-03-2023,1500.00
,Operations,Communication,2,2022/05/05,350.00
RSH-10295,,Excel & Reporting,3,28/12/2021,500.00
RSH-10260,OPERATIONS,Project Management,3,08/11/2020,750
RSH-10169,Operations,Communication,5,2022/12/26,200.00
RSH-10071,Operations,Excel & Reporting,1,2020/05/19,750
RSH-10071,operations,Communication,1,2020/07/01,200.00
RSH-10071,operations,Security & Compliance,5,05-27-2022,500
RSH-10179,IT,Communication,2,02-05-2021,750.00
RSH-10179,IT,Leadership & Management,1,10/12/2021,1500
RSH-10091,Operations,Project Management,5,05-09-2022,1500.00
RSH-10091,operations,Excel & Reporting,5,09/05/2021,1000
RSH-10091,Operations,HR Policies,1,16/04/2022,$350
RSH-10178,IT,Security & Compliance,5,2020/06/05,750.00
RSH-10178,IT,Project Management,5,2020/06/07,$350
RSH-10178,IT,Onboarding,1,16/10/2022,1 000
RSH-10039,,Data Analysis,3,21/08/2021,350
RSH-10039,ADMIN,Data Analysis,2,03-31-2020,1 500
RSH-10027,operations,Project Management,5,2023/04/26,1000.00
RSH-10027,OPERATIONS,HR Policies,5,20/10/2021,1000
RSH-10291,sales,Excel & Reporting,1,07-18-2022,200
RSH-10153,Admin,Customer Relations,5,29/06/2020,1 000
RSH-10153,admin,Security & Compliance,2,2021/07/08,750
RSH-10153,Admin,Customer Relations,3,04-19-2023,$750
RSH-10157,Operations,Customer Relations,1,08-08-2021,$200
RSH-10157,Operations,Excel & Reporting,1,04/01/2023,350.00
RSH-10119,IT,Leadership & Management,2,2020/05/10,200.00
RSH-10119,IT,Project Management,2,06-21-2022,1 500
RSH-10180,IT,Communication,3,02/12/2022,500
RSH-10302,operations,Security & Compliance,2,2021/02/14,1000
RSH-10278,Operations,Security & Compliance,5,22/04/2023,$1000
RSH-10278,operations,Communication,5,12-26-2023,1000.00
RSH-10307,Sales,HR Policies,3,03-08-2022,200.00
RSH-10241,Sales,Leadership & Management,5,2020/12/07,750
RSH-10158,Operations,Excel & Reporting,3,03-30-2022,750
RSH-10158,OPERATIONS,Data Analysis,5,03-02-2020,$1000
RSH-10158,Operations,Technical Skills,2,03-19-2020,500.00
RSH-10117,operations,Communication,1,08/03/2023,$200
RSH-10117,Operations,Customer Relations,1,2021/09/03,$500
RSH-10117,Operations,Project Management,2,11-27-2022,500
RSH-10209,Operations,Communication,5,07-01-2021,$1000
RSH-10221,Operations,Onboarding,1,28/03/2022,1000
RSH-10146,Operations,HR Policies,3,2022/08/18,1500
RSH-10146,operations,Onboarding,1,2023/01/03,$200
RSH-10161,sales,Excel & Reporting,3,15/04/2020,1500.00
RSH-10161,Sales,Communication,5,2021/01/10,200
RSH-10161,Sales,HR Policies,2,10-15-2023,1 000
RSH-10141,operations,Onboarding,1,08-30-2021,1500.00
RSH-10141,Operations,Communication,5,2021/08/05,1000.00
RSH-10141,Operations,Communication,2,06-15-2021,$750
RSH-10268,operations,Customer Relations,3,01-23-2021,$1500
RSH-10268,Operations,Project Management,5,2021/04/21,$200
RSH-10123,OPERATIONS,Data Analysis,5,11-29-2022,$1500
RSH-10123,Operations,Communication,5,06-10-2021,200.00
RSH-10013,sales,Customer Relations,3,03/04/2021,500
RSH-10013,Sales,Technical Skills,5,05-04-2022,200.00
RSH-10287,operations,Security & Compliance,1,2021/05/03,$750
RSH-10287,OPERATIONS,Security & Compliance,5,31/03/2020,$500
RSH-10044,IT,HR Policies,3,11-11-2020,200
RSH-10044,IT,Data Analysis,2,28/03/2022,$1000
RSH-10102,IT,Project Management,2,29/05/2022,$750
RSH-10102,IT,Communication,1,2021/05/05,$500
RSH-10102,,Excel & Reporting,2,07-18-2021,350
RSH-10270,OPERATIONS,Onboarding,3,30/03/2022,1000.00
RSH-10270,Operations,Project Management,2,2021/11/10,1000
RSH-10045,IT,Excel & Reporting,3,11/01/2021,1500.00
RSH-10205,Sales,Communication,3,2020/03/19,750.00
RSH-10205,SALES,Leadership & Management,2,19/07/2023,500.00
RSH-10144,operations,Technical Skills,1,26/04/2021,1500
RSH-10144,Operations,Security & Compliance,5,12-17-2022,750.00
RSH-10253,Sales,Data Analysis,2,17/04/2021,1000
RSH-10253,sales,Technical Skills,2,2023/10/27,$1000
RSH-10118,IT,Leadership & Management,3,03-03-2023,$1000
RSH-10022,,Data Analysis,5,29/05/2020,$750
RSH-10183,Operations,Security & Compliance,1,09-10-2023,$1500
RSH-10190,OPERATIONS,Customer Relations,5,09-21-2021,1500
RSH-10190,operations,Communication,3,05-10-2021,1500
RSH-10274,operations,Technical Skills,5,2023/07/08,200
RSH-10274,operations,Security & Compliance,3,2020/07/28,200
RSH-10293,Operations,Security & Compliance,1,26/03/2023,350.00
RSH-10293,,Data Analysis,2,06-25-2020,500
RSH-10293,Operations,Customer Relations,5,2021/02/16,200.00
RSH-10127,it,Communication,5,06-26-2021,350
RSH-10127,IT,HR Policies,1,11/07/2021,1500
RSH-10127,IT,Data Analysis,3,09-16-2020,1 500
RSH-10072,OPERATIONS,Excel & Reporting,3,2023/07/28,1 500
RSH-10204,operations,Technical Skills,2,09/10/2021,1000.00
RSH-10264,operations,Onboarding,2,18/08/2022,200.00
RSH-10264,OPERATIONS,Customer Relations,3,2023/02/25,$1500
,Operations,HR Policies,1,02/12/2023,$200
RSH-10135,Operations,Communication,2,06-26-2021,750.00
RSH-10135,Operations,Communication,5,2023/06/13,1000
RSH-10301,Operations,Excel & Reporting,1,04-04-2022,1000
RSH-10043,IT,Excel & Reporting,1,2023/11/27,750.00
RSH-10043,IT,Onboarding,1,2023/09/06,750
RSH-10043,IT,Onboarding,1,2023/09/21,1 000
