EmployeeID,ChangeDate,FromJobTitle,ToJobTitle,SalaryBefore,SalaryAfter,ChangeType,DepartmentCode,Site
200475,30/03/2012,,Network Engineer,,64859,Hire,IT,Milan
200475,20/07/2015,Network Engineer,IT Manager,64859,66716,Lateral_Move,IT,Milan
200475,17/12/2017,IT Manager,DevOps Engineer,66716,68998,Lateral_Move,IT,Milan
200475,10/02/2021,DevOps Engineer,Network Engineer,68998,69293,Lateral_Move,IT,Milan
200476,19/02/2015,,IT Manager,,56000,Hire,IT,Milan
200476,02/02/2017,IT Manager,Cloud Engineer,56000,56993,Lateral_Move,IT,Milan
200476,15/02/2019,Cloud Engineer,IT Technician,56993,58779,Lateral_Move,IT,Milan
200477,10/06/2015,,Cloud Engineer,,100000,Hire,IT,Milan
200477,11/10/2017,Cloud Engineer,IT Manager,100000,100000,Promotion,IT,Milan
200477,19/12/2018,IT Manager,Systems Administrator,100000,100000,Promotion,IT,Milan
200477,26/12/2019,Systems Administrator,Cloud Engineer,100000,100000,Promotion,IT,Milan
200478,05/08/2014,,DevOps Engineer,,53900,Hire,IT,Milan
200478,08/10/2015,DevOps Engineer,Network Engineer,53900,65825,Promotion,IT,Milan
200479,26/05/2012,,IT Manager,,53580,Hire,IT,Milan
200479,18/12/2014,IT Manager,IT Technician,53580,55771,Lateral_Move,IT,Milan
200479,05/05/2017,IT Technician,Cloud Engineer,55771,58548,Lateral_Move,IT,Milan
200480,21/04/2013,,Cloud Engineer,,56640,Hire,IT,Milan
200480,10/03/2015,Cloud Engineer,Systems Administrator,56640,66374,Promotion,IT,Milan
200480,20/06/2017,Systems Administrator,IT Technician,66374,62192,Demotion,IT,Milan
200480,08/02/2019,IT Technician,Cloud Engineer,62192,58708,Demotion,IT,Milan
200481,30/09/2013,,IT Technician,,74880,Hire,IT,Milan
200481,21/02/2015,IT Technician,Systems Administrator,74880,77396,Lateral_Move,IT,Milan
200481,20/11/2016,Systems Administrator,DevOps Engineer,77396,84480,Promotion,IT,Milan
200482,13/10/2014,,Systems Administrator,,79380,Hire,IT,Milan
200482,21/10/2016,Systems Administrator,Network Engineer,79380,79006,Lateral_Move,IT,Milan
200482,01/04/2018,Network Engineer,Security Analyst,79006,80938,Lateral_Move,IT,Milan
200482,08/04/2019,Security Analyst,IT Manager,80938,89459,Promotion,IT,Milan
200483,15/05/2013,,Network Engineer,,70080,Hire,IT,Milan
200483,22/08/2014,Network Engineer,Security Analyst,70080,74959,Promotion,IT,Milan
200483,07/03/2016,Security Analyst,Cloud Engineer,74959,73215,Demotion,IT,Milan
200484,17/03/2014,,Cloud Engineer,,59780,Hire,IT,Milan
200484,02/09/2016,Cloud Engineer,IT Technician,59780,73700,Promotion,IT,Milan
200484,12/09/2017,IT Technician,DevOps Engineer,73700,79336,Promotion,IT,Milan
200484,17/11/2018,DevOps Engineer,Network Engineer,79336,79993,Lateral_Move,IT,Milan
200485,29/12/2014,,IT Technician,,73500,Hire,IT,Milan
200485,02/10/2016,IT Technician,Cloud Engineer,73500,75376,Lateral_Move,IT,Milan
200485,06/12/2018,Cloud Engineer,Systems Administrator,75376,89525,Promotion,IT,Milan
200485,23/07/2021,Systems Administrator,DevOps Engineer,89525,90120,Lateral_Move,IT,Milan
200486,23/09/2013,,Network Engineer,,86400,Hire,IT,Milan
200486,06/07/2015,Network Engineer,Cloud Engineer,86400,94816,Promotion,IT,Milan
200486,29/01/2017,Cloud Engineer,Network Engineer,94816,91128,Demotion,IT,Milan
200486,24/09/2018,Network Engineer,Cloud Engineer,91128,93216,Lateral_Move,IT,Milan
200487,08/02/2014,,DevOps Engineer,,54880,Hire,IT,Milan
200487,06/09/2015,DevOps Engineer,IT Technician,54880,56890,Lateral_Move,IT,Milan
200487,20/05/2017,IT Technician,Cloud Engineer,56890,58154,Lateral_Move,IT,Milan
200488,28/02/2012,,Cloud Engineer,,77080,Hire,IT,Milan
200488,01/02/2014,Cloud Engineer,Systems Administrator,77080,87587,Promotion,IT,Milan
200488,23/12/2015,Systems Administrator,Security Analyst,87587,87869,Lateral_Move,IT,Milan
200489,20/05/2015,,Systems Administrator,,70000,Hire,IT,Milan
200489,04/08/2016,Systems Administrator,DevOps Engineer,70000,80742,Promotion,IT,Milan
200489,18/08/2018,DevOps Engineer,IT Manager,80742,81773,Lateral_Move,IT,Milan
200489,20/09/2020,IT Manager,Security Analyst,81773,76925,Demotion,IT,Milan
200490,09/05/2015,,Security Analyst,,67000,Hire,IT,Milan
200490,31/05/2017,Security Analyst,IT Manager,67000,69104,Lateral_Move,IT,Milan
200490,28/06/2018,IT Manager,DevOps Engineer,69104,70168,Lateral_Move,IT,Milan
200491,28/11/2012,,Network Engineer,,86480,Hire,IT,Milan
200491,21/03/2014,Network Engineer,IT Manager,86480,94167,Promotion,IT,Milan
200491,29/01/2016,IT Manager,Network Engineer,94167,95116,Lateral_Move,IT,Milan
200492,21/12/2013,,Network Engineer,,59520,Hire,IT,Milan
200492,28/12/2015,Network Engineer,IT Manager,59520,60432,Lateral_Move,IT,Milan
200492,30/10/2018,IT Manager,Security Analyst,60432,63016,Lateral_Move,IT,Milan
200492,29/07/2020,Security Analyst,Systems Administrator,63016,66817,Promotion,IT,Milan
200493,11/05/2014,,Security Analyst,,82320,Hire,IT,Milan
200493,27/01/2017,Security Analyst,DevOps Engineer,82320,84563,Lateral_Move,IT,Milan
200493,19/12/2018,DevOps Engineer,IT Technician,84563,85667,Lateral_Move,IT,Milan
200493,01/11/2020,IT Technician,Network Engineer,85667,88390,Lateral_Move,IT,Milan
200494,21/04/2013,,Cloud Engineer,,93120,Hire,IT,Milan
200494,02/11/2014,Cloud Engineer,DevOps Engineer,93120,94942,Lateral_Move,IT,Milan
200494,29/03/2016,DevOps Engineer,Cloud Engineer,94942,100000,Promotion,IT,Milan
200495,03/12/2014,,Cloud Engineer,,61740,Hire,IT,Milan
200495,20/07/2016,Cloud Engineer,Systems Administrator,61740,63016,Lateral_Move,IT,Milan
200496,18/08/2014,,Network Engineer,,82320,Hire,IT,Milan
200496,10/09/2015,Network Engineer,DevOps Engineer,82320,78385,Demotion,IT,Milan
200497,23/04/2013,,Systems Administrator,,61440,Hire,IT,Milan
200497,28/09/2015,Systems Administrator,Security Analyst,61440,76401,Promotion,IT,Milan
200497,27/04/2017,Security Analyst,Network Engineer,76401,86544,Promotion,IT,Milan
200497,07/11/2018,Network Engineer,Systems Administrator,86544,88191,Lateral_Move,IT,Milan
200498,23/11/2014,,IT Technician,,46060,Hire,IT,Milan
200498,25/12/2015,IT Technician,IT Manager,46060,59706,Promotion,IT,Milan
200498,07/03/2017,IT Manager,Network Engineer,59706,71379,Promotion,IT,Milan
200499,25/09/2014,,Systems Administrator,,74480,Hire,IT,Milan
200499,28/01/2016,Systems Administrator,IT Technician,74480,75595,Lateral_Move,IT,Milan
200500,30/05/2013,,Cloud Engineer,,44160,Hire,IT,Milan
200500,11/09/2015,Cloud Engineer,Network Engineer,44160,45296,Lateral_Move,IT,Milan
200500,13/02/2018,Network Engineer,DevOps Engineer,45296,47904,Lateral_Move,IT,Milan
200500,15/08/2019,DevOps Engineer,Network Engineer,47904,61092,Promotion,IT,Milan
200501,30/06/2013,,Security Analyst,,82560,Hire,IT,Milan
200501,14/09/2014,Security Analyst,IT Technician,82560,84759,Lateral_Move,IT,Milan
200502,30/07/2014,,Cloud Engineer,,46060,Hire,IT,Milan
200502,10/10/2015,Cloud Engineer,Network Engineer,46060,49511,Promotion,IT,Milan
200503,31/03/2014,,Network Engineer,,96040,Hire,IT,Milan
200503,01/01/2017,Network Engineer,IT Manager,96040,99782,Promotion,IT,Milan
200503,12/06/2019,IT Manager,Cloud Engineer,99782,101901,Lateral_Move,IT,Milan
200503,07/12/2020,Cloud Engineer,Systems Administrator,101901,100000,Promotion,IT,Milan
200504,04/01/2012,,Systems Administrator,,50760,Hire,IT,Milan
200504,30/06/2013,Systems Administrator,DevOps Engineer,50760,46044,Demotion,IT,Milan
200505,10/11/2014,,Cloud Engineer,,98000,Hire,IT,Milan
200505,31/05/2017,Cloud Engineer,IT Technician,98000,100000,Promotion,IT,Milan
200505,25/08/2019,IT Technician,IT Manager,100000,100000,Promotion,IT,Milan
200505,06/12/2020,IT Manager,Systems Administrator,100000,102370,Lateral_Move,IT,Milan
200506,23/09/2013,,IT Manager,,48960,Hire,IT,Milan
200506,09/09/2016,IT Manager,Security Analyst,48960,62678,Promotion,IT,Milan
200506,23/05/2019,Security Analyst,Systems Administrator,62678,63996,Lateral_Move,IT,Milan
200506,16/09/2021,Systems Administrator,IT Technician,63996,71406,Promotion,IT,Milan
200507,21/10/2013,,DevOps Engineer,,49920,Hire,IT,Milan
200507,06/01/2015,DevOps Engineer,Security Analyst,49920,47215,Demotion,IT,Milan
200508,10/04/2014,,Network Engineer,,45080,Hire,IT,Milan
200508,24/05/2015,Network Engineer,IT Manager,45080,52857,Promotion,IT,Milan
200508,02/07/2016,IT Manager,IT Technician,52857,65112,Promotion,IT,Milan
200509,25/08/2014,,Network Engineer,,68600,Hire,IT,Milan
200509,26/11/2015,Network Engineer,IT Technician,68600,64985,Demotion,IT,Milan
200509,28/11/2016,IT Technician,IT Manager,64985,61954,Demotion,IT,Milan
200510,17/03/2014,,Systems Administrator,,77420,Hire,IT,Milan
200510,27/03/2015,Systems Administrator,DevOps Engineer,77420,77236,Lateral_Move,IT,Milan
200510,23/01/2017,DevOps Engineer,IT Manager,77236,89945,Promotion,IT,Milan
200510,14/07/2018,IT Manager,Security Analyst,89945,91017,Lateral_Move,IT,Milan
200511,07/05/2012,,IT Technician,,76140,Hire,IT,Milan
200511,27/07/2014,IT Technician,Cloud Engineer,76140,83759,Promotion,IT,Milan
200511,26/01/2017,Cloud Engineer,IT Technician,83759,89871,Promotion,IT,Milan
200511,08/04/2020,IT Technician,Systems Administrator,89871,92272,Lateral_Move,IT,Milan
200512,03/03/2012,,IT Manager,,52640,Hire,IT,Milan
200512,23/02/2014,IT Manager,Security Analyst,52640,51633,Demotion,IT,Milan
200512,16/05/2016,Security Analyst,Cloud Engineer,51633,57041,Promotion,IT,Milan
200512,13/03/2019,Cloud Engineer,Security Analyst,57041,59974,Lateral_Move,IT,Milan
200513,29/12/2012,,IT Technician,,50760,Hire,IT,Milan
200513,30/03/2014,IT Technician,Network Engineer,50760,51655,Lateral_Move,IT,Milan
200514,26/06/2015,,Security Analyst,,46000,Hire,IT,Milan
200514,06/02/2017,Security Analyst,IT Technician,46000,45853,Lateral_Move,IT,Milan
200514,28/07/2018,IT Technician,Cloud Engineer,45853,47412,Lateral_Move,IT,Milan
200515,16/01/2013,,Network Engineer,,94080,Hire,IT,Milan
200515,05/07/2014,Network Engineer,IT Manager,94080,100000,Promotion,IT,Milan
200515,15/12/2015,IT Manager,IT Technician,100000,102677,Lateral_Move,IT,Milan
200515,22/06/2018,IT Technician,Security Analyst,102677,102453,Lateral_Move,IT,Milan
200516,20/05/2012,,Systems Administrator,,94000,Hire,IT,Milan
200516,17/11/2014,Systems Administrator,Cloud Engineer,94000,100000,Promotion,IT,Milan
200516,03/04/2017,Cloud Engineer,Systems Administrator,100000,97391,Demotion,IT,Milan
200516,01/05/2018,Systems Administrator,IT Technician,97391,92712,Demotion,IT,Milan
200517,21/01/2015,,DevOps Engineer,,97000,Hire,IT,Milan
200517,17/08/2017,DevOps Engineer,Network Engineer,97000,97835,Lateral_Move,IT,Milan
200517,06/09/2018,Network Engineer,DevOps Engineer,97835,100548,Lateral_Move,IT,Milan
200517,07/12/2020,DevOps Engineer,Cloud Engineer,100548,97200,Demotion,IT,Milan
200518,23/12/2012,,Cloud Engineer,,58280,Hire,IT,Milan
200518,16/01/2015,Cloud Engineer,IT Technician,58280,59187,Lateral_Move,IT,Milan
200518,22/04/2017,IT Technician,Network Engineer,59187,59858,Lateral_Move,IT,Milan
200519,18/11/2014,,DevOps Engineer,,57820,Hire,IT,Milan
200519,04/02/2016,DevOps Engineer,IT Technician,57820,69100,Promotion,IT,Milan
200519,06/11/2018,IT Technician,DevOps Engineer,69100,71287,Lateral_Move,IT,Milan
200519,29/04/2021,DevOps Engineer,Security Analyst,71287,73380,Lateral_Move,IT,Milan
200520,19/01/2015,,IT Technician,,50000,Hire,IT,Milan
200520,15/03/2016,IT Technician,Cloud Engineer,50000,49754,Lateral_Move,IT,Milan
200521,29/04/2015,,Systems Administrator,,82000,Hire,IT,Milan
200522,30/08/2014,,IT Manager,,52920,Hire,IT,Milan
200522,18/09/2015,IT Manager,DevOps Engineer,52920,55692,Lateral_Move,IT,Milan
200522,31/05/2018,DevOps Engineer,Network Engineer,55692,56643,Lateral_Move,IT,Milan
200522,14/02/2020,Network Engineer,IT Technician,56643,54535,Demotion,IT,Milan
200523,24/02/2012,,Security Analyst,,44180,Hire,IT,Milan
200523,01/01/2014,Security Analyst,Systems Administrator,44180,45000,Demotion,IT,Milan
200523,09/02/2016,Systems Administrator,IT Technician,45000,47225,Lateral_Move,IT,Milan
200523,14/09/2017,IT Technician,Systems Administrator,47225,61007,Promotion,IT,Milan
200524,18/05/2014,,Systems Administrator,,45080,Hire,IT,Milan
200524,20/06/2016,Systems Administrator,Security Analyst,45080,44774,Lateral_Move,IT,Milan
200524,03/09/2017,Security Analyst,Network Engineer,44774,46261,Lateral_Move,IT,Milan
200525,25/12/2012,,DevOps Engineer,,47000,Hire,IT,Milan
200525,05/03/2016,DevOps Engineer,IT Manager,47000,47471,Lateral_Move,IT,Milan
200525,09/05/2017,IT Manager,DevOps Engineer,47471,48005,Lateral_Move,IT,Milan
200525,22/07/2020,DevOps Engineer,Security Analyst,48005,50549,Lateral_Move,IT,Milan
200526,06/06/2015,,Network Engineer,,86000,Hire,IT,Milan
200526,27/07/2017,Network Engineer,Security Analyst,86000,87224,Lateral_Move,IT,Milan
200526,19/07/2019,Security Analyst,Cloud Engineer,87224,92948,Promotion,IT,Milan
200526,19/03/2021,Cloud Engineer,IT Manager,92948,99461,Promotion,IT,Milan
200527,03/05/2014,,Cloud Engineer,,49000,Hire,IT,Milan
200527,29/06/2016,Cloud Engineer,Security Analyst,49000,47384,Demotion,IT,Milan
200527,25/02/2018,Security Analyst,IT Manager,47384,48879,Lateral_Move,IT,Milan
200527,27/03/2019,IT Manager,Security Analyst,48879,63744,Promotion,IT,Milan
200528,05/04/2013,,DevOps Engineer,,78720,Hire,IT,Milan
200528,20/11/2014,DevOps Engineer,Network Engineer,78720,93031,Promotion,IT,Milan
200528,26/11/2015,Network Engineer,DevOps Engineer,93031,99538,Promotion,IT,Milan
200529,25/04/2014,,Security Analyst,,74480,Hire,IT,Milan
200529,23/04/2016,Security Analyst,Cloud Engineer,74480,69688,Demotion,IT,Milan
200529,25/11/2017,Cloud Engineer,Security Analyst,69688,72169,Lateral_Move,IT,Milan
200530,12/12/2014,,Systems Administrator,,84280,Hire,IT,Milan
200530,12/12/2015,Systems Administrator,Cloud Engineer,84280,85896,Lateral_Move,IT,Milan
200530,13/04/2017,Cloud Engineer,Network Engineer,85896,88670,Lateral_Move,IT,Milan
200531,21/10/2014,,DevOps Engineer,,49980,Hire,IT,Milan
200531,27/12/2015,DevOps Engineer,IT Manager,49980,64977,Promotion,IT,Milan
200531,19/07/2017,IT Manager,Security Analyst,64977,75940,Promotion,IT,Milan
200531,28/12/2019,Security Analyst,IT Manager,75940,78738,Lateral_Move,IT,Milan
200532,27/02/2015,,Security Analyst,,58000,Hire,IT,Milan
200532,17/08/2016,Security Analyst,IT Technician,58000,69247,Promotion,IT,Milan
200533,31/07/2013,,IT Technician,,91200,Hire,IT,Milan
200533,10/06/2015,IT Technician,DevOps Engineer,91200,92209,Lateral_Move,IT,Milan
200533,26/10/2016,DevOps Engineer,Network Engineer,92209,94289,Lateral_Move,IT,Milan
200534,16/10/2014,,IT Manager,,53900,Hire,IT,Milan
200534,14/05/2016,IT Manager,Network Engineer,53900,60643,Promotion,IT,Milan
200535,29/01/2014,,Systems Administrator,,87220,Hire,IT,Milan
200535,15/06/2015,Systems Administrator,Cloud Engineer,87220,83195,Demotion,IT,Milan
200536,27/02/2014,,Security Analyst,,73500,Hire,IT,Milan
200536,14/03/2015,Security Analyst,Network Engineer,73500,75240,Lateral_Move,IT,Milan
200536,28/06/2017,Network Engineer,DevOps Engineer,75240,79241,Promotion,IT,Milan
200536,21/01/2019,DevOps Engineer,Cloud Engineer,79241,87888,Promotion,IT,Milan
200537,13/08/2014,,Cloud Engineer,,45080,Hire,IT,Milan
200537,06/06/2017,Cloud Engineer,IT Technician,45080,52260,Promotion,IT,Milan
200537,30/11/2018,IT Technician,Security Analyst,52260,63212,Promotion,IT,Milan
200537,28/07/2020,Security Analyst,Network Engineer,63212,63185,Lateral_Move,IT,Milan
200538,02/12/2014,,Security Analyst,,90160,Hire,IT,Milan
200538,03/12/2015,Security Analyst,Cloud Engineer,90160,93136,Lateral_Move,IT,Milan
200538,13/07/2017,Cloud Engineer,Systems Administrator,93136,94806,Lateral_Move,IT,Milan
200539,30/10/2013,,Cloud Engineer,,90240,Hire,IT,Milan
200539,27/04/2015,Cloud Engineer,Security Analyst,90240,100000,Promotion,IT,Milan
200539,18/11/2016,Security Analyst,Systems Administrator,100000,100000,Promotion,IT,Milan
200540,28/02/2013,,IT Manager,,58560,Hire,IT,Milan
200540,08/03/2016,IT Manager,IT Technician,58560,60029,Lateral_Move,IT,Milan
200540,10/07/2018,IT Technician,Security Analyst,60029,60354,Lateral_Move,IT,Milan
200540,12/06/2021,Security Analyst,Cloud Engineer,60354,55838,Demotion,IT,Milan
200541,28/04/2014,,IT Technician,,68600,Hire,IT,Milan
200541,17/12/2015,IT Technician,Cloud Engineer,68600,80705,Promotion,IT,Milan
200541,07/03/2018,Cloud Engineer,Network Engineer,80705,81670,Lateral_Move,IT,Milan
200541,17/08/2019,Network Engineer,IT Manager,81670,83928,Lateral_Move,IT,Milan
200542,18/03/2012,,IT Manager,,68620,Hire,IT,Milan
200542,19/03/2013,IT Manager,IT Technician,68620,65661,Demotion,IT,Milan
200543,24/03/2012,,Systems Administrator,,56400,Hire,IT,Milan
200543,04/08/2014,Systems Administrator,DevOps Engineer,56400,53366,Demotion,IT,Milan
200543,24/04/2017,DevOps Engineer,Systems Administrator,53366,53446,Lateral_Move,IT,Milan
200543,08/10/2018,Systems Administrator,IT Technician,53446,60139,Promotion,IT,Milan
200544,23/03/2012,,IT Technician,,72380,Hire,IT,Milan
200544,05/12/2014,IT Technician,DevOps Engineer,72380,73315,Lateral_Move,IT,Milan
200544,29/01/2018,DevOps Engineer,Security Analyst,73315,68397,Demotion,IT,Milan
200544,15/05/2021,Security Analyst,Systems Administrator,68397,64841,Demotion,IT,Milan
200545,22/12/2012,,DevOps Engineer,,51700,Hire,IT,Milan
200545,27/01/2015,DevOps Engineer,IT Manager,51700,52278,Lateral_Move,IT,Milan
200545,05/12/2016,IT Manager,Cloud Engineer,52278,52158,Lateral_Move,IT,Milan
200545,04/11/2018,Cloud Engineer,Security Analyst,52158,56116,Promotion,IT,Milan
200546,28/05/2014,,Cloud Engineer,,72520,Hire,IT,Milan
200546,19/01/2016,Cloud Engineer,DevOps Engineer,72520,86587,Promotion,IT,Milan
200546,03/11/2017,DevOps Engineer,Security Analyst,86587,88466,Lateral_Move,IT,Milan
200546,13/09/2020,Security Analyst,IT Technician,88466,89094,Lateral_Move,IT,Milan
200547,21/06/2013,,Network Engineer,,83520,Hire,IT,Milan
200547,13/01/2015,Network Engineer,IT Technician,83520,84302,Lateral_Move,IT,Milan
200548,12/01/2014,,Cloud Engineer,,87220,Hire,IT,Milan
200548,17/04/2016,Cloud Engineer,Network Engineer,87220,87047,Lateral_Move,IT,Milan
200548,22/06/2017,Network Engineer,Security Analyst,87047,88332,Lateral_Move,IT,Milan
200548,13/06/2019,Security Analyst,Cloud Engineer,88332,90850,Lateral_Move,IT,Milan
200549,26/05/2013,,Network Engineer,,70080,Hire,IT,Milan
200549,16/08/2014,Network Engineer,Cloud Engineer,70080,72887,Lateral_Move,IT,Milan
200549,29/03/2017,Cloud Engineer,Security Analyst,72887,72842,Lateral_Move,IT,Milan
200549,27/01/2020,Security Analyst,Systems Administrator,72842,75587,Lateral_Move,IT,Milan
200550,28/03/2012,,Cloud Engineer,,54520,Hire,IT,Milan
200550,09/06/2013,Cloud Engineer,Systems Administrator,54520,55255,Lateral_Move,IT,Milan
200551,14/01/2013,,DevOps Engineer,,93120,Hire,IT,Milan
200551,15/02/2014,DevOps Engineer,IT Manager,93120,97614,Promotion,IT,Milan
200552,10/02/2012,,IT Manager,,78020,Hire,IT,Milan
200552,19/02/2015,IT Manager,Cloud Engineer,78020,83587,Promotion,IT,Milan
200552,04/07/2017,Cloud Engineer,IT Manager,83587,94000,Promotion,IT,Milan
200552,28/11/2018,IT Manager,DevOps Engineer,94000,89207,Demotion,IT,Milan
