employee_id,employee_department,training_name,training_duration_days,training_cost_eur,start_date,completion_date,completion_status,site
EMP_200404,Sales,Digital Marketing,3,936,2018-03-15,2018-03-22,Completed,Milan
EMP_200404,Sales,Sales Leadership,4,1034,2019-02-08,2019-02-12,Completed,Milan
EMP_200405,Sales,Key Account Management,4,1042,2015-10-20,2015-10-27,Completed,Milan
EMP_200405,Sales,Key Account Management,4,1088,2016-05-24,,Cancelled,Milan
EMP_200405,Sales,Sales Leadership,4,1219,2018-06-23,2018-06-30,Completed,Milan
EMP_200406,Sales,Sales Leadership,4,1151,2016-10-17,2016-10-24,Completed,Milan
EMP_200406,Sales,Negotiation Techniques,3,1024,2018-01-31,,InProgress,Milan
EMP_200406,Sales,CRM Salesforce,2,816,2019-07-25,2019-07-27,Completed,Milan
EMP_200407,Sales,CRM Salesforce,2,675,2015-10-18,2015-10-20,Completed,Milan
EMP_200407,Sales,Key Account Management,4,975,2024-12-21,2024-12-26,Completed,Milan
EMP_200408,Sales,CRM Salesforce,2,806,2015-10-03,2015-10-08,Completed,Milan
EMP_200408,Sales,Key Account Management,4,1063,2017-05-29,,Cancelled,Milan
EMP_200410,Sales,CRM Salesforce,2,707,2018-03-03,2018-03-07,Completed,Milan
EMP_200411,IT,SAP ERP,5,2133,2015-04-06,,InProgress,Milan
EMP_200411,IT,Cybersecurity,5,2428,2018-12-04,2018-12-14,Completed,Milan
EMP_200411,IT,SAP ERP,5,2288,2019-12-11,2019-12-18,Completed,Milan
EMP_200411,IT,SAP ERP,5,2477,2020-11-23,2020-12-02,Completed,Milan
EMP_200411,IT,Kubernetes,4,2283,2021-10-07,,InProgress,Milan
EMP_200411,IT,DevOps CI/CD,4,2036,2022-11-22,2022-11-30,Completed,Milan
EMP_200411,IT,Cybersecurity,5,2534,2023-09-29,2023-10-06,Completed,Milan
EMP_200412,IT,Kubernetes,4,2253,2023-02-27,2023-03-07,Completed,Milan
EMP_200412,IT,Cybersecurity,5,3132,2025-02-12,2025-02-21,Completed,Milan
EMP_200413,IT,Cybersecurity,5,3209,2016-10-05,2016-10-14,Completed,Milan
EMP_200413,IT,Kubernetes,4,1978,2018-06-19,2018-06-27,Completed,Milan
EMP_200413,IT,Kubernetes,4,2407,2022-02-05,2022-02-13,Completed,Milan
EMP_200413,IT,Network Security,4,1981,2024-12-25,,Cancelled,Milan
EMP_200417,IT,SAP ERP,5,2213,2017-04-12,2017-04-17,Completed,Milan
EMP_200417,IT,DevOps CI/CD,4,2194,2021-06-05,,Cancelled,Milan
EMP_200419,IT,DevOps CI/CD,4,1853,2017-10-08,2017-10-14,Completed,Milan
EMP_200419,IT,Network Security,4,1590,2022-04-07,2022-04-12,Completed,Milan
EMP_200419,IT,Cybersecurity,5,2384,2025-11-18,2025-11-26,Completed,Milan
EMP_200420,IT,DevOps CI/CD,4,2153,2016-09-03,2016-09-09,Completed,Milan
EMP_200420,IT,Cybersecurity,5,2410,2018-06-26,2018-07-04,Completed,Milan
EMP_200420,IT,Network Security,4,1670,2023-05-18,,InProgress,Milan
EMP_200421,IT,Kubernetes,4,1884,2016-05-31,,InProgress,Milan
EMP_200421,IT,ITIL Framework,3,1570,2017-06-04,,InProgress,Milan
EMP_200421,IT,Cybersecurity,5,2580,2018-07-29,2018-08-07,Completed,Milan
EMP_200421,IT,Cybersecurity,5,2839,2019-11-22,2019-11-29,Completed,Milan
EMP_200423,IT,Network Security,4,1610,2015-04-02,2015-04-11,Completed,Milan
EMP_200423,IT,Kubernetes,4,1929,2017-04-09,2017-04-15,Completed,Milan
EMP_200424,IT,Kubernetes,4,2360,2016-06-13,2016-06-21,Completed,Milan
EMP_200424,IT,Cloud Computing Azure,5,2483,2020-09-02,2020-09-07,Completed,Milan
EMP_200424,IT,DevOps CI/CD,4,1870,2022-03-02,,Cancelled,Milan
EMP_200424,IT,Network Security,4,1537,2023-03-27,2023-04-03,Completed,Milan
EMP_200425,IT,ITIL Framework,3,1389,2015-05-16,2015-05-23,Completed,Milan
EMP_200425,IT,Kubernetes,4,2290,2018-04-24,2018-05-01,Completed,Milan
EMP_200426,IT,Network Security,4,1534,2015-03-16,2015-03-24,Completed,Milan
EMP_200427,IT,Cybersecurity,5,3213,2017-12-20,2017-12-29,Completed,Milan
EMP_200428,IT,Cybersecurity,5,2696,2017-04-12,2017-04-19,Completed,Milan
EMP_200428,IT,DevOps CI/CD,4,2181,2018-06-03,,InProgress,Milan
EMP_200429,IT,ITIL Framework,3,1422,2015-03-28,2015-04-05,Completed,Milan
EMP_200429,IT,ITIL Framework,3,1573,2017-03-22,,InProgress,Milan
EMP_200430,IT,DevOps CI/CD,4,1763,2017-08-31,2017-09-06,Completed,Milan
EMP_200430,IT,Cloud Computing Azure,5,2582,2018-02-11,2018-02-16,Completed,Milan
EMP_200430,IT,Kubernetes,4,2164,2020-01-25,,InProgress,Milan
EMP_200430,IT,DevOps CI/CD,4,1981,2021-01-22,,Cancelled,Milan
EMP_200430,IT,ITIL Framework,3,1653,2022-03-26,2022-03-30,Completed,Milan
EMP_200430,IT,Cybersecurity,5,2980,2025-12-02,2025-12-11,Completed,Milan
EMP_200431,IT,Cybersecurity,5,2844,2019-02-19,2019-02-24,Completed,Milan
EMP_200431,IT,Kubernetes,4,2095,2025-05-27,2025-06-01,Completed,Milan
EMP_200432,IT,ITIL Framework,3,1560,2015-07-13,2015-07-17,Completed,Milan
EMP_200432,IT,DevOps CI/CD,4,2153,2017-03-29,2017-04-04,Completed,Milan
EMP_200432,IT,Cybersecurity,5,3103,2018-03-03,2018-03-10,Completed,Milan
EMP_200433,IT,SAP ERP,5,2738,2016-01-28,,Cancelled,Milan
EMP_200433,IT,ITIL Framework,3,1621,2018-10-27,,Cancelled,Milan
EMP_200434,IT,Cybersecurity,5,3188,2017-06-27,2017-07-04,Completed,Milan
EMP_200434,IT,DevOps CI/CD,4,1980,2018-08-27,2018-09-02,Completed,Milan
EMP_200434,IT,Kubernetes,4,1952,2021-05-28,2021-06-02,Completed,Milan
EMP_200434,IT,Kubernetes,4,2228,2024-08-06,2024-08-11,Completed,Milan
EMP_200435,IT,DevOps CI/CD,4,1850,2017-08-23,2017-08-27,Completed,Milan
EMP_200436,IT,Kubernetes,4,2020,2015-09-03,2015-09-08,Completed,Milan
EMP_200436,IT,ITIL Framework,3,1606,2016-08-19,,InProgress,Milan
EMP_200436,IT,Kubernetes,4,1908,2017-10-23,2017-10-29,Completed,Milan
EMP_200436,IT,Kubernetes,4,2447,2021-11-14,,InProgress,Milan
EMP_200436,IT,DevOps CI/CD,4,1716,2023-09-01,,Cancelled,Milan
EMP_200438,IT,Cloud Computing Azure,5,2208,2017-02-11,2017-02-21,Completed,Milan
EMP_200438,IT,Cloud Computing Azure,5,2227,2019-07-08,,InProgress,Milan
EMP_200438,IT,DevOps CI/CD,4,1744,2020-03-25,2020-04-01,Completed,Milan
EMP_200438,IT,ITIL Framework,3,1633,2024-02-27,2024-03-03,Completed,Milan
EMP_200439,IT,Network Security,4,1660,2016-03-17,2016-03-24,Completed,Milan
EMP_200440,IT,Cybersecurity,5,2628,2018-11-13,2018-11-22,Completed,Milan
EMP_200440,IT,SAP ERP,5,2430,2019-12-05,2019-12-11,Completed,Milan
EMP_200440,IT,ITIL Framework,3,1283,2023-05-19,,InProgress,Milan
EMP_200441,IT,DevOps CI/CD,4,1852,2015-11-07,2015-11-11,Completed,Milan
EMP_200441,IT,ITIL Framework,3,1419,2017-09-12,2017-09-15,Completed,Milan
EMP_200441,IT,Cybersecurity,5,3177,2018-09-05,2018-09-13,Completed,Milan
EMP_200441,IT,Kubernetes,4,2209,2022-01-12,2022-01-17,Completed,Milan
EMP_200443,IT,Network Security,4,1732,2015-12-11,2015-12-17,Completed,Milan
EMP_200443,IT,ITIL Framework,3,1457,2016-01-21,2016-01-29,Completed,Milan
EMP_200443,IT,Cybersecurity,5,2979,2018-09-13,2018-09-18,Completed,Milan
EMP_200443,IT,Network Security,4,1610,2024-04-08,2024-04-12,Completed,Milan
EMP_200444,IT,Cloud Computing Azure,5,2053,2015-01-02,2015-01-11,Completed,Milan
EMP_200444,IT,Kubernetes,4,1979,2017-06-18,,InProgress,Milan
EMP_200444,IT,SAP ERP,5,2673,2020-02-08,2020-02-15,Completed,Milan
EMP_200445,IT,DevOps CI/CD,4,1791,2016-04-10,2016-04-17,Completed,Milan
EMP_200445,IT,DevOps CI/CD,4,1701,2017-06-08,2017-06-15,Completed,Milan
EMP_200446,IT,Cloud Computing Azure,5,2536,2016-07-07,,Cancelled,Milan
EMP_200446,IT,Cybersecurity,5,3005,2017-03-27,2017-04-03,Completed,Milan
EMP_200446,IT,Cybersecurity,5,2741,2020-06-14,2020-06-24,Completed,Milan
EMP_200447,IT,Cloud Computing Azure,5,1967,2015-05-13,2015-05-18,Completed,Milan
EMP_200449,IT,Kubernetes,4,2457,2018-03-16,2018-03-20,Completed,Milan
EMP_200449,IT,Cybersecurity,5,2828,2022-06-08,,InProgress,Milan
EMP_200449,IT,SAP ERP,5,2741,2024-07-19,2024-07-29,Completed,Milan
EMP_200450,IT,Cloud Computing Azure,5,2377,2016-04-29,2016-05-04,Completed,Milan
EMP_200450,IT,Kubernetes,4,2264,2023-07-11,,InProgress,Milan
EMP_200450,IT,Cybersecurity,5,2862,2024-04-05,2024-04-15,Completed,Milan
EMP_200450,IT,ITIL Framework,3,1606,2025-10-17,,InProgress,Milan
EMP_200451,IT,Cybersecurity,5,3083,2020-03-25,,InProgress,Milan
EMP_200451,IT,SAP ERP,5,2486,2024-03-07,2024-03-12,Completed,Milan
EMP_200452,IT,Kubernetes,4,2081,2015-01-29,2015-02-04,Completed,Milan
EMP_200452,IT,DevOps CI/CD,4,1883,2016-10-18,2016-10-24,Completed,Milan
EMP_200452,IT,DevOps CI/CD,4,2135,2018-07-30,2018-08-08,Completed,Milan
EMP_200452,IT,Cloud Computing Azure,5,2332,2019-03-22,2019-04-01,Completed,Milan
EMP_200453,IT,Cybersecurity,5,2816,2015-06-12,2015-06-20,Completed,Milan
EMP_200453,IT,Network Security,4,1777,2016-01-03,2016-01-07,Completed,Milan
EMP_200453,IT,DevOps CI/CD,4,1913,2017-03-08,,Cancelled,Milan
EMP_200454,IT,SAP ERP,5,2852,2015-06-29,2015-07-04,Completed,Milan
EMP_200454,IT,SAP ERP,5,2753,2016-04-06,2016-04-15,Completed,Milan
EMP_200454,IT,ITIL Framework,3,1542,2018-12-20,2018-12-25,Completed,Milan
EMP_200454,IT,Cybersecurity,5,2633,2019-04-27,,InProgress,Milan
EMP_200454,IT,Network Security,4,1709,2022-11-19,,Cancelled,Milan
EMP_200454,IT,Cloud Computing Azure,5,2375,2024-10-07,2024-10-13,Completed,Milan
EMP_200454,IT,ITIL Framework,3,1401,2025-01-18,2025-01-23,Completed,Milan
EMP_200455,IT,DevOps CI/CD,4,1909,2015-06-09,,Cancelled,Milan
EMP_200455,IT,SAP ERP,5,2717,2019-11-20,,Cancelled,Milan
EMP_200455,IT,DevOps CI/CD,4,2198,2021-05-31,2021-06-07,Completed,Milan
EMP_200456,IT,SAP ERP,5,2511,2017-03-11,,InProgress,Milan
EMP_200457,IT,SAP ERP,5,2788,2015-11-20,2015-11-30,Completed,Milan
EMP_200457,IT,ITIL Framework,3,1465,2018-09-06,2018-09-14,Completed,Milan
EMP_200457,IT,Kubernetes,4,2268,2024-06-30,,Cancelled,Milan
EMP_200458,IT,Cybersecurity,5,2707,2017-07-19,2017-07-24,Completed,Milan
EMP_200458,IT,Kubernetes,4,2438,2018-09-15,2018-09-21,Completed,Milan
EMP_200458,IT,DevOps CI/CD,4,2158,2024-10-06,,InProgress,Milan
EMP_200459,IT,Cloud Computing Azure,5,2303,2016-09-04,,InProgress,Milan
EMP_200459,IT,Kubernetes,4,2457,2021-01-27,,Cancelled,Milan
EMP_200459,IT,SAP ERP,5,2552,2022-06-28,2022-07-07,Completed,Milan
EMP_200460,IT,Cloud Computing Azure,5,2220,2016-12-17,2016-12-26,Completed,Milan
EMP_200460,IT,Kubernetes,4,2455,2019-10-27,,InProgress,Milan
EMP_200460,IT,DevOps CI/CD,4,1843,2020-10-18,2020-10-24,Completed,Milan
EMP_200460,IT,Cybersecurity,5,3131,2021-10-24,,Cancelled,Milan
EMP_200461,IT,Kubernetes,4,1999,2015-08-17,,InProgress,Milan
EMP_200461,IT,SAP ERP,5,2713,2017-04-06,,Cancelled,Milan
EMP_200462,IT,Kubernetes,4,2140,2016-06-27,,InProgress,Milan
EMP_200462,IT,Network Security,4,1725,2018-03-03,2018-03-12,Completed,Milan
EMP_200462,IT,DevOps CI/CD,4,1959,2025-03-19,,Cancelled,Milan
EMP_200464,IT,Cybersecurity,5,2801,2017-10-11,2017-10-16,Completed,Milan
EMP_200465,IT,DevOps CI/CD,4,1905,2015-05-04,2015-05-12,Completed,Milan
EMP_200465,IT,Network Security,4,1918,2016-10-12,2016-10-18,Completed,Milan
EMP_200465,IT,SAP ERP,5,2856,2022-06-18,2022-06-26,Completed,Milan
EMP_200465,IT,DevOps CI/CD,4,1812,2023-01-29,2023-02-04,Completed,Milan
EMP_200465,IT,Network Security,4,1652,2024-12-04,2024-12-13,Completed,Milan
EMP_200466,IT,ITIL Framework,3,1648,2015-03-05,2015-03-09,Completed,Milan
EMP_200466,IT,Network Security,4,1911,2017-09-29,2017-10-04,Completed,Milan
EMP_200466,IT,DevOps CI/CD,4,2080,2018-05-15,2018-05-24,Completed,Milan
EMP_200466,IT,Kubernetes,4,2157,2019-09-11,2019-09-20,Completed,Milan
EMP_200466,IT,Network Security,4,2045,2020-03-25,,Cancelled,Milan
EMP_200466,IT,Kubernetes,4,2414,2022-03-10,2022-03-17,Completed,Milan
EMP_200467,IT,DevOps CI/CD,4,1885,2018-08-05,,InProgress,Milan
EMP_200467,IT,DevOps CI/CD,4,1853,2023-01-17,2023-01-24,Completed,Milan
EMP_200468,IT,DevOps CI/CD,4,2012,2016-10-21,,InProgress,Milan
EMP_200468,IT,Network Security,4,1724,2022-04-18,2022-04-24,Completed,Milan
EMP_200468,IT,Kubernetes,4,2184,2024-05-27,2024-06-05,Completed,Milan
EMP_200470,IT,Network Security,4,1968,2018-10-09,,InProgress,Milan
EMP_200472,IT,Network Security,4,2048,2018-06-11,2018-06-20,Completed,Milan
EMP_200472,IT,Cybersecurity,5,2410,2022-11-23,2022-12-01,Completed,Milan
EMP_200473,IT,SAP ERP,5,2305,2016-04-16,2016-04-26,Completed,Milan
EMP_200473,IT,Network Security,4,1564,2024-12-17,2024-12-22,Completed,Milan
EMP_200475,IT,Cybersecurity,5,2655,2019-09-04,2019-09-11,Completed,Milan
EMP_200475,IT,Cloud Computing Azure,5,2611,2020-05-17,,Cancelled,Milan
EMP_200475,IT,DevOps CI/CD,4,1838,2024-01-21,2024-01-26,Completed,Milan
EMP_200476,IT,SAP ERP,5,2461,2016-04-26,2016-05-02,Completed,Milan
EMP_200476,IT,ITIL Framework,3,1611,2017-08-08,2017-08-11,Completed,Milan
EMP_200477,IT,SAP ERP,5,2535,2015-11-09,2015-11-19,Completed,Milan
EMP_200477,IT,ITIL Framework,3,1476,2023-09-14,2023-09-22,Completed,Milan
EMP_200478,IT,Cybersecurity,5,2601,2015-07-11,,InProgress,Milan
EMP_200478,IT,ITIL Framework,3,1428,2017-04-02,,InProgress,Milan
EMP_200480,IT,Kubernetes,4,1962,2015-06-04,,InProgress,Milan
EMP_200480,IT,DevOps CI/CD,4,2222,2019-02-13,,InProgress,Milan
EMP_200480,IT,Cloud Computing Azure,5,2215,2021-07-04,,Cancelled,Milan
EMP_200480,IT,SAP ERP,5,2503,2025-04-02,2025-04-07,Completed,Milan
EMP_200482,IT,Cybersecurity,5,2771,2015-10-08,2015-10-16,Completed,Milan
EMP_200482,IT,Cloud Computing Azure,5,2428,2016-09-06,,InProgress,Milan
EMP_200483,IT,SAP ERP,5,2140,2016-04-14,2016-04-23,Completed,Milan
EMP_200483,IT,ITIL Framework,3,1681,2017-05-08,2017-05-11,Completed,Milan
EMP_200483,IT,DevOps CI/CD,4,2058,2018-08-15,2018-08-21,Completed,Milan
EMP_200484,IT,Network Security,4,1863,2017-12-28,2018-01-05,Completed,Milan
EMP_200484,IT,Cybersecurity,5,3080,2019-02-19,,Cancelled,Milan
EMP_200484,IT,DevOps CI/CD,4,2291,2023-02-20,2023-02-28,Completed,Milan
EMP_200484,IT,Cloud Computing Azure,5,2378,2024-08-30,,Cancelled,Milan
EMP_200485,IT,DevOps CI/CD,4,1982,2017-01-16,2017-01-24,Completed,Milan
EMP_200485,IT,Network Security,4,1546,2021-08-18,,Cancelled,Milan
EMP_200485,IT,DevOps CI/CD,4,1788,2023-03-27,2023-04-01,Completed,Milan
EMP_200486,IT,ITIL Framework,3,1571,2015-11-29,2015-12-04,Completed,Milan
EMP_200486,IT,Cybersecurity,5,2451,2016-10-28,,Cancelled,Milan
EMP_200486,IT,ITIL Framework,3,1324,2018-08-28,2018-09-04,Completed,Milan
EMP_200487,IT,Cloud Computing Azure,5,2289,2016-04-28,2016-05-07,Completed,Milan
EMP_200488,IT,ITIL Framework,3,1617,2015-05-04,2015-05-07,Completed,Milan
EMP_200488,IT,Cloud Computing Azure,5,2473,2016-02-14,,Cancelled,Milan
EMP_200489,IT,DevOps CI/CD,4,1700,2015-12-16,2015-12-25,Completed,Milan
EMP_200489,IT,Cybersecurity,5,3200,2022-10-08,,InProgress,Milan
EMP_200489,IT,Cybersecurity,5,3149,2023-02-10,,InProgress,Milan
EMP_200489,IT,Network Security,4,1985,2025-10-08,,InProgress,Milan
EMP_200490,IT,Network Security,4,1749,2015-11-17,2015-11-25,Completed,Milan
EMP_200490,IT,SAP ERP,5,2845,2017-06-18,2017-06-24,Completed,Milan
EMP_200490,IT,DevOps CI/CD,4,2070,2019-11-13,2019-11-22,Completed,Milan
EMP_200491,IT,ITIL Framework,3,1631,2015-05-15,2015-05-21,Completed,Milan
EMP_200491,IT,Kubernetes,4,2378,2017-04-10,2017-04-17,Completed,Milan
EMP_200492,IT,Cloud Computing Azure,5,2470,2015-08-24,2015-08-31,Completed,Milan
EMP_200492,IT,DevOps CI/CD,4,1864,2025-04-29,,InProgress,Milan
EMP_200493,IT,Network Security,4,1942,2019-05-13,,InProgress,Milan
EMP_200493,IT,DevOps CI/CD,4,1950,2022-11-04,2022-11-08,Completed,Milan
EMP_200493,IT,DevOps CI/CD,4,1863,2024-03-23,2024-03-27,Completed,Milan
EMP_200494,IT,Kubernetes,4,2282,2017-08-24,,InProgress,Milan
EMP_200494,IT,ITIL Framework,3,1425,2018-06-04,,Cancelled,Milan
EMP_200495,IT,DevOps CI/CD,4,1723,2018-11-27,2018-12-02,Completed,Milan
EMP_200496,IT,ITIL Framework,3,1319,2015-05-21,,InProgress,Milan
EMP_200497,IT,Network Security,4,1689,2018-02-06,2018-02-14,Completed,Milan
EMP_200497,IT,ITIL Framework,3,1285,2019-05-27,2019-06-04,Completed,Milan
EMP_200497,IT,Cloud Computing Azure,5,2460,2020-08-26,2020-09-02,Completed,Milan
EMP_200497,IT,Cloud Computing Azure,5,2594,2021-12-15,,Cancelled,Milan
EMP_200498,IT,Network Security,4,1925,2017-04-01,2017-04-10,Completed,Milan
EMP_200498,IT,Cybersecurity,5,2933,2018-05-28,2018-06-02,Completed,Milan
EMP_200499,IT,ITIL Framework,3,1483,2015-03-17,2015-03-25,Completed,Milan
EMP_200499,IT,Cybersecurity,5,3034,2016-11-15,,InProgress,Milan
EMP_200500,IT,Cybersecurity,5,3169,2016-01-17,,Cancelled,Milan
EMP_200500,IT,Kubernetes,4,2129,2019-01-20,2019-01-24,Completed,Milan
EMP_200501,IT,Network Security,4,1938,2015-01-13,2015-01-17,Completed,Milan
EMP_200501,IT,Cybersecurity,5,2386,2016-03-29,,Cancelled,Milan
EMP_200502,IT,Kubernetes,4,2268,2017-02-06,2017-02-11,Completed,Milan
EMP_200503,IT,Cloud Computing Azure,5,2138,2015-03-17,2015-03-27,Completed,Milan
EMP_200503,IT,Cloud Computing Azure,5,2119,2016-11-13,2016-11-18,Completed,Milan
EMP_200503,IT,Kubernetes,4,2381,2017-02-26,2017-03-03,Completed,Milan
EMP_200503,IT,DevOps CI/CD,4,2009,2018-05-12,2018-05-20,Completed,Milan
EMP_200503,IT,SAP ERP,5,2522,2024-07-08,,InProgress,Milan
EMP_200505,IT,ITIL Framework,3,1450,2016-09-22,,InProgress,Milan
EMP_200505,IT,Network Security,4,1980,2017-01-20,2017-01-25,Completed,Milan
EMP_200505,IT,Kubernetes,4,2317,2018-09-24,2018-09-29,Completed,Milan
EMP_200505,IT,SAP ERP,5,2266,2019-06-04,2019-06-14,Completed,Milan
EMP_200505,IT,DevOps CI/CD,4,1778,2021-05-21,,Cancelled,Milan
EMP_200505,IT,SAP ERP,5,2692,2022-12-22,,Cancelled,Milan
EMP_200505,IT,Cybersecurity,5,2385,2023-07-01,2023-07-09,Completed,Milan
EMP_200505,IT,ITIL Framework,3,1563,2024-07-20,2024-07-28,Completed,Milan
EMP_200505,IT,Kubernetes,4,2470,2025-03-11,2025-03-20,Completed,Milan
EMP_200506,IT,Cybersecurity,5,2806,2015-07-22,2015-07-27,Completed,Milan
EMP_200506,IT,SAP ERP,5,2611,2020-07-16,,Cancelled,Milan
EMP_200506,IT,DevOps CI/CD,4,2067,2021-10-29,2021-11-02,Completed,Milan
EMP_200506,IT,Cloud Computing Azure,5,2391,2025-11-20,2025-11-30,Completed,Milan
EMP_200508,IT,Cloud Computing Azure,5,2030,2018-04-07,,Cancelled,Milan
EMP_200508,IT,DevOps CI/CD,4,2227,2019-01-15,2019-01-20,Completed,Milan
EMP_200509,IT,SAP ERP,5,2731,2016-10-31,,InProgress,Milan
EMP_200510,IT,Kubernetes,4,2238,2016-05-27,2016-05-31,Completed,Milan
EMP_200510,IT,DevOps CI/CD,4,1740,2017-12-08,2017-12-17,Completed,Milan
EMP_200510,IT,Cloud Computing Azure,5,2183,2024-12-28,,Cancelled,Milan
EMP_200510,IT,Cloud Computing Azure,5,2513,2025-10-25,,InProgress,Milan
EMP_200511,IT,SAP ERP,5,2299,2015-07-31,2015-08-10,Completed,Milan
EMP_200511,IT,Network Security,4,2030,2021-08-28,2021-09-06,Completed,Milan
EMP_200511,IT,SAP ERP,5,2159,2024-12-31,,Cancelled,Milan
EMP_200514,IT,SAP ERP,5,2249,2016-03-09,2016-03-14,Completed,Milan
EMP_200514,IT,Cloud Computing Azure,5,1962,2018-02-27,2018-03-04,Completed,Milan
EMP_200515,IT,Cloud Computing Azure,5,2310,2016-03-05,,Cancelled,Milan
EMP_200515,IT,ITIL Framework,3,1447,2018-07-03,2018-07-06,Completed,Milan
EMP_200515,IT,Kubernetes,4,2364,2022-11-03,2022-11-08,Completed,Milan
EMP_200515,IT,DevOps CI/CD,4,2180,2023-08-16,2023-08-23,Completed,Milan
EMP_200515,IT,ITIL Framework,3,1600,2024-12-06,2024-12-09,Completed,Milan
EMP_200516,IT,SAP ERP,5,2489,2016-01-12,2016-01-20,Completed,Milan
EMP_200516,IT,ITIL Framework,3,1445,2017-02-05,2017-02-10,Completed,Milan
EMP_200516,IT,SAP ERP,5,2185,2018-03-09,,Cancelled,Milan
EMP_200516,IT,Cybersecurity,5,2637,2019-07-31,2019-08-07,Completed,Milan
EMP_200516,IT,Network Security,4,1541,2022-02-08,,Cancelled,Milan
EMP_200516,IT,Kubernetes,4,2137,2024-10-10,,Cancelled,Milan
EMP_200517,IT,DevOps CI/CD,4,2275,2017-11-21,,Cancelled,Milan
EMP_200517,IT,Cloud Computing Azure,5,2208,2020-09-18,2020-09-24,Completed,Milan
EMP_200518,IT,Cloud Computing Azure,5,1968,2019-06-12,,Cancelled,Milan
EMP_200519,IT,SAP ERP,5,2327,2015-09-16,,InProgress,Milan
EMP_200519,IT,SAP ERP,5,2647,2016-07-17,2016-07-25,Completed,Milan
EMP_200519,IT,ITIL Framework,3,1334,2019-04-18,2019-04-26,Completed,Milan
EMP_200519,IT,Cybersecurity,5,2654,2020-07-10,2020-07-16,Completed,Milan
EMP_200519,IT,DevOps CI/CD,4,2228,2022-04-12,2022-04-19,Completed,Milan
EMP_200519,IT,Network Security,4,1714,2023-12-25,,InProgress,Milan
EMP_200519,IT,Cloud Computing Azure,5,2033,2024-07-20,2024-07-28,Completed,Milan
EMP_200519,IT,Kubernetes,4,2333,2025-04-03,2025-04-12,Completed,Milan
EMP_200520,IT,ITIL Framework,3,1413,2016-05-25,,Cancelled,Milan
EMP_200521,IT,Cybersecurity,5,3107,2016-02-21,,InProgress,Milan
EMP_200522,IT,Kubernetes,4,2479,2015-05-26,2015-06-04,Completed,Milan
EMP_200522,IT,Kubernetes,4,2374,2017-12-08,2017-12-15,Completed,Milan
EMP_200522,IT,Cloud Computing Azure,5,2220,2018-11-26,2018-12-04,Completed,Milan
EMP_200522,IT,Cloud Computing Azure,5,1990,2019-02-11,,Cancelled,Milan
EMP_200522,IT,ITIL Framework,3,1448,2025-08-27,2025-08-31,Completed,Milan
EMP_200524,IT,Kubernetes,4,2167,2015-03-20,2015-03-26,Completed,Milan
EMP_200525,IT,Network Security,4,1574,2015-12-26,2016-01-01,Completed,Milan
EMP_200525,IT,Network Security,4,1975,2016-02-29,2016-03-04,Completed,Milan
EMP_200525,IT,Cybersecurity,5,2448,2018-04-04,2018-04-13,Completed,Milan
EMP_200525,IT,Kubernetes,4,2254,2021-01-11,,Cancelled,Milan
EMP_200525,IT,ITIL Framework,3,1438,2022-11-01,,InProgress,Milan
EMP_200525,IT,Kubernetes,4,2001,2025-11-17,2025-11-26,Completed,Milan
